SMLA2,1968-02-20 00:00:00,22
SMLA2,1968-02-28 00:00:00,23
SMLA2,1968-03-04 00:00:00,23
SMLA2,1968-03-11 00:00:00,28
SMLA2,1968-03-18 00:00:00,28
SMLA2,1968-03-25 00:00:00,28
SMLA2,1968-04-01 00:00:00,29
SMLA2,1968-04-08 00:00:00,29
SMLA2,1968-04-15 00:00:00,29
SMLA2,1968-04-22 00:00:00,28
SMLA2,1968-04-29 00:00:00,27
SMLA2,1968-05-30 00:00:00,0
SMLA2,1968-10-26 00:00:00,3
SMLA2,1968-11-08 00:00:00,7
SMLA2,1968-11-15 00:00:00,8
SMLA2,1968-11-22 00:00:00,9
SMLA2,1968-11-29 00:00:00,10
SMLA2,1968-12-13 00:00:00,13
SMLA2,1968-12-20 00:00:00,14
SMLA2,1968-12-27 00:00:00,20
SMLA2,1969-01-03 00:00:00,19
SMLA2,1969-01-10 00:00:00,19
SMLA2,1969-01-17 00:00:00,21
SMLA2,1969-01-24 00:00:00,22
SMLA2,1969-01-31 00:00:00,22
SMLA2,1969-02-07 00:00:00,23
SMLA2,1969-02-14 00:00:00,24
SMLA2,1969-02-21 00:00:00,24
SMLA2,1969-02-27 00:00:00,26
SMLA2,1969-03-07 00:00:00,26
SMLA2,1969-03-14 00:00:00,26
SMLA2,1969-03-21 00:00:00,26
SMLA2,1969-03-28 00:00:00,26
SMLA2,1969-04-04 00:00:00,14
SMLA2,1969-04-11 00:00:00,27
SMLA2,1969-04-18 00:00:00,27
SMLA2,1969-04-25 00:00:00,27
SMLA2,1969-05-31 00:00:00,0
SMLA2,1969-11-07 00:00:00,9
SMLA2,1969-11-14 00:00:00,10
SMLA2,1969-11-21 00:00:00,11
SMLA2,1969-11-28 00:00:00,11
SMLA2,1969-12-05 00:00:00,12
SMLA2,1969-12-12 00:00:00,12
SMLA2,1969-12-19 00:00:00,14
SMLA2,1969-12-24 00:00:00,14
SMLA2,1969-12-31 00:00:00,15
SMLA2,1970-01-08 00:00:00,30
SMLA2,1970-01-09 00:00:00,17
SMLA2,1970-01-15 00:00:00,31
SMLA2,1970-01-16 00:00:00,19
SMLA2,1970-01-23 00:00:00,22
SMLA2,1970-01-30 00:00:00,23
SMLA2,1970-02-06 00:00:00,24
SMLA2,1970-02-13 00:00:00,24
SMLA2,1970-02-20 00:00:00,24
SMLA2,1970-02-28 00:00:00,25
SMLA2,1970-03-06 00:00:00,25
SMLA2,1970-03-13 00:00:00,26
SMLA2,1970-03-20 00:00:00,26
SMLA2,1970-03-27 00:00:00,26
SMLA2,1970-04-03 00:00:00,28
SMLA2,1970-04-10 00:00:00,28
SMLA2,1970-04-17 00:00:00,28
SMLA2,1970-04-24 00:00:00,24
SMLA2,1970-05-31 00:00:00,0
SMLA2,1970-10-31 00:00:00,0
SMLA2,1970-11-06 00:00:00,9
SMLA2,1970-11-13 00:00:00,10
SMLA2,1970-11-20 00:00:00,11
SMLA2,1970-11-27 00:00:00,12
SMLA2,1970-12-11 00:00:00,29
SMLA2,1970-12-18 00:00:00,29
SMLA2,1971-01-22 00:00:00,33
SMLA2,1971-02-05 00:00:00,33
SMLA2,1971-02-12 00:00:00,33
SMLA2,1971-11-06 00:00:00,5
SMLA2,1971-11-13 00:00:00,9
SMLA2,1971-11-20 00:00:00,10
SMLA2,1971-11-27 00:00:00,10
SMLA2,1971-12-04 00:00:00,12
SMLA2,1971-12-11 00:00:00,13
SMLA2,1971-12-18 00:00:00,15
SMLA2,1971-12-26 00:00:00,15
SMLA2,1972-01-01 00:00:00,22
SMLA2,1972-01-06 00:00:00,19
SMLA2,1972-01-13 00:00:00,24
SMLA2,1972-01-15 00:00:00,21
SMLA2,1972-01-20 00:00:00,27
SMLA2,1972-01-22 00:00:00,21
SMLA2,1972-01-27 00:00:00,29
SMLA2,1972-01-29 00:00:00,25
SMLA2,1972-02-05 00:00:00,25
SMLA2,1972-02-12 00:00:00,25
SMLA2,1972-02-19 00:00:00,25
SMLA2,1972-02-26 00:00:00,25
SMLA2,1972-03-04 00:00:00,26
SMLA2,1972-03-11 00:00:00,27
SMLA2,1972-03-18 00:00:00,27
SMLA2,1972-03-25 00:00:00,27
SMLA2,1972-04-01 00:00:00,27
SMLA2,1972-04-08 00:00:00,28
SMLA2,1972-04-15 00:00:00,28
SMLA2,1972-04-22 00:00:00,28
SMLA2,1972-04-29 00:00:00,28
SMLA2,1972-05-06 00:00:00,27
SMLA2,1972-09-30 00:00:00,0
SMLA2,1972-10-07 00:00:00,3
SMLA2,1972-10-14 00:00:00,3
SMLA2,1972-10-21 00:00:00,3
SMLA2,1972-10-28 00:00:00,4
SMLA2,1972-11-04 00:00:00,7
SMLA2,1972-11-11 00:00:00,8
SMLA2,1972-11-18 00:00:00,9
SMLA2,1972-11-25 00:00:00,10
SMLA2,1972-12-02 00:00:00,12
SMLA2,1972-12-09 00:00:00,12
SMLA2,1972-12-16 00:00:00,13
SMLA2,1972-12-23 00:00:00,16
SMLA2,1972-12-30 00:00:00,17
SMLA2,1973-02-03 00:00:00,29
SMLA2,1973-02-10 00:00:00,29
SMLA2,1973-02-17 00:00:00,30
SMLA2,1973-02-24 00:00:00,30
SMLA2,1973-03-03 00:00:00,31
SMLA2,1973-03-10 00:00:00,32
SMLA2,1973-03-17 00:00:00,32
SMLA2,1973-03-24 00:00:00,32
SMLA2,1973-03-31 00:00:00,32
SMLA2,1973-04-07 00:00:00,31
SMLA2,1973-04-14 00:00:00,30
SMLA2,1973-09-15 00:00:00,0
SMLA2,1973-09-22 00:00:00,1
SMLA2,1973-09-29 00:00:00,3
SMLA2,1973-10-06 00:00:00,5
SMLA2,1973-10-13 00:00:00,7
SMLA2,1973-10-20 00:00:00,9
SMLA2,1973-10-27 00:00:00,11
SMLA2,1973-11-03 00:00:00,12
SMLA2,1973-11-10 00:00:00,14
SMLA2,1973-11-17 00:00:00,16
SMLA2,1973-11-24 00:00:00,17
SMLA2,1973-12-01 00:00:00,18
SMLA2,1973-12-08 00:00:00,19
SMLA2,1973-12-22 00:00:00,19
SMLA2,1973-12-29 00:00:00,19
SMLA2,1974-01-05 00:00:00,19
SMLA2,1974-01-12 00:00:00,20
SMLA2,1974-01-19 00:00:00,21
SMLA2,1974-01-26 00:00:00,21
SMLA2,1974-02-02 00:00:00,22
SMLA2,1974-02-09 00:00:00,23
SMLA2,1974-02-16 00:00:00,24
SMLA2,1974-02-23 00:00:00,25
SMLA2,1974-03-02 00:00:00,25
SMLA2,1974-03-09 00:00:00,26
SMLA2,1974-03-16 00:00:00,26
SMLA2,1974-03-23 00:00:00,27
SMLA2,1974-03-30 00:00:00,27
SMLA2,1974-10-05 00:00:00,0
SMLA2,1974-10-12 00:00:00,3
SMLA2,1974-10-19 00:00:00,6
SMLA2,1974-10-26 00:00:00,7
SMLA2,1974-11-02 00:00:00,8
SMLA2,1974-11-09 00:00:00,9
SMLA2,1974-11-16 00:00:00,13
SMLA2,1974-11-23 00:00:00,13
SMLA2,1974-11-30 00:00:00,13
SMLA2,1974-12-07 00:00:00,14
SMLA2,1974-12-14 00:00:00,17
SMLA2,1974-12-21 00:00:00,17
SMLA2,1974-12-28 00:00:00,16
SMLA2,1975-01-04 00:00:00,16
SMLA2,1975-01-11 00:00:00,16
SMLA2,1975-01-18 00:00:00,18
SMLA2,1975-01-25 00:00:00,18
SMLA2,1975-02-02 00:00:00,18
SMLA2,1975-02-09 00:00:00,19
SMLA2,1975-02-16 00:00:00,19
SMLA2,1975-02-23 00:00:00,19
SMLA2,1975-03-01 00:00:00,19
SMLA2,1975-03-08 00:00:00,19
SMLA2,1975-03-15 00:00:00,20
SMLA2,1975-03-22 00:00:00,21
SMLA2,1975-03-29 00:00:00,21
SMLA2,1975-12-07 00:00:00,16
SMLA2,1975-12-14 00:00:00,18
SMLA2,1975-12-21 00:00:00,19
SMLA2,1975-12-28 00:00:00,20
SMLA2,1976-01-04 00:00:00,20
SMLA2,1976-01-11 00:00:00,22
SMLA2,1976-01-19 00:00:00,22
SMLA2,1976-01-25 00:00:00,22
SMLA2,1976-02-01 00:00:00,23
SMLA2,1976-02-14 00:00:00,25
SMLA2,1976-02-21 00:00:00,27
SMLA2,1976-02-28 00:00:00,28
SMLA2,1976-03-06 00:00:00,28
SMLA2,1976-03-13 00:00:00,29
SMLA2,1976-03-20 00:00:00,29
SMLA2,1976-03-27 00:00:00,29
SMLA2,1976-10-09 00:00:00,0
SMLA2,1976-10-16 00:00:00,1
SMLA2,1976-10-23 00:00:00,5
SMLA2,1976-10-30 00:00:00,8
SMLA2,1976-11-06 00:00:00,10
SMLA2,1976-11-13 00:00:00,11
SMLA2,1976-11-20 00:00:00,14
SMLA2,1976-11-27 00:00:00,15
SMLA2,1976-12-03 00:00:00,18
SMLA2,1976-12-10 00:00:00,21
SMLA2,1976-12-17 00:00:00,23
SMLA2,1976-12-24 00:00:00,24
SMLA2,1976-12-31 00:00:00,27
SMLA2,1977-01-07 00:00:00,28
SMLA2,1977-01-14 00:00:00,30
SMLA2,1977-01-21 00:00:00,31
SMLA2,1977-01-29 00:00:00,32
SMLA2,1977-02-05 00:00:00,32
SMLA2,1977-02-12 00:00:00,32
SMLA2,1977-02-19 00:00:00,32
SMLA2,1977-02-26 00:00:00,32
SMLA2,1977-03-05 00:00:00,32
SMLA2,1977-03-12 00:00:00,33
SMLA2,1977-03-19 00:00:00,33
SMLA2,1977-03-26 00:00:00,33
SMLA2,1977-04-02 00:00:00,34
SMLA2,1977-04-09 00:00:00,34
SMLA2,1977-04-16 00:00:00,35
SMLA2,1977-04-23 00:00:00,35
SMLA2,1977-04-30 00:00:00,35
SMLA2,1977-10-15 00:00:00,1
SMLA2,1977-10-22 00:00:00,3
SMLA2,1977-10-29 00:00:00,5
SMLA2,1977-11-05 00:00:00,7
SMLA2,1977-11-12 00:00:00,9
SMLA2,1977-11-19 00:00:00,11
SMLA2,1977-11-27 00:00:00,12
SMLA2,1977-12-03 00:00:00,13
SMLA2,1977-12-10 00:00:00,15
SMLA2,1977-12-17 00:00:00,18
SMLA2,1977-12-24 00:00:00,18
SMLA2,1977-12-31 00:00:00,19
SMLA2,1978-01-07 00:00:00,18
SMLA2,1978-01-14 00:00:00,19
SMLA2,1978-01-21 00:00:00,20
SMLA2,1978-01-28 00:00:00,20
SMLA2,1978-02-04 00:00:00,21
SMLA2,1978-02-11 00:00:00,22
SMLA2,1978-02-18 00:00:00,22
SMLA2,1978-02-25 00:00:00,22
SMLA2,1978-03-04 00:00:00,23
SMLA2,1978-03-11 00:00:00,23
SMLA2,1978-03-18 00:00:00,23
SMLA2,1978-03-25 00:00:00,23
SMLA2,1978-04-02 00:00:00,23
SMLA2,1978-04-08 00:00:00,23
SMLA2,1978-04-15 00:00:00,24
SMLA2,1978-10-14 00:00:00,1
SMLA2,1978-10-21 00:00:00,4
SMLA2,1978-10-28 00:00:00,5
SMLA2,1978-11-04 00:00:00,6
SMLA2,1978-11-11 00:00:00,8
SMLA2,1978-11-18 00:00:00,11
SMLA2,1978-11-25 00:00:00,12
SMLA2,1978-12-02 00:00:00,12
SMLA2,1978-12-09 00:00:00,12
SMLA2,1978-12-16 00:00:00,12
SMLA2,1978-12-26 00:00:00,13
SMLA2,1978-12-30 00:00:00,13
SMLA2,1979-01-06 00:00:00,14
SMLA2,1979-01-13 00:00:00,14
SMLA2,1979-01-20 00:00:00,14
SMLA2,1979-01-27 00:00:00,15
SMLA2,1979-02-04 00:00:00,18
SMLA2,1979-02-10 00:00:00,22
SMLA2,1979-02-17 00:00:00,22
SMLA2,1979-02-24 00:00:00,22
SMLA2,1979-03-03 00:00:00,8
SMLA2,1979-03-10 00:00:00,8
SMLA2,1979-03-17 00:00:00,8
SMLA2,1979-03-24 00:00:00,8
SMLA2,1979-03-31 00:00:00,7
SMLA2,1979-10-27 00:00:00,2
SMLA2,1979-11-03 00:00:00,3
